Date,24,25,26,27,20,21,22,23,28,29,1,0,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18
25/03/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26/03/15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/03/15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/03/15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/04/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
07/04/15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/04/15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20/04/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25/04/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30/04/15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
01/05/15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02/05/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/05/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
05/05/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
06/05/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/05/15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14/05/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15/05/15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/05/15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/05/15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20/05/15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21/05/15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/05/15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
31/05/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
08/06/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/06/15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15/06/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20/06/15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/06/15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/07/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15/07/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16/07/15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/07/15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/07/15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14/08/15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/08/15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19/08/15,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20/08/15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26/08/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28/08/15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30/08/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
01/09/15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
02/09/15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03/09/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
04/09/15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06/09/15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
08/09/15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
09/09/15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/09/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11/09/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12/09/15,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
14/09/15,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15/09/15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16/09/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18/09/15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21/09/15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22/09/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23/09/15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24/09/15,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
25/09/15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26/09/15,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,3,0,0
27/09/15,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
28/09/15,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,3,0,0,0,0,1,1,0,0
29/09/15,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
30/09/15,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,0,0,0,1,1,1
01/10/15,1,0,2,3,0,1,5,2,1,1,1,1,1,0,2,1,4,0,1,6,2,0,0,0,3,1,1,4,2,1
02/10/15,1,0,0,1,0,0,1,1,1,1,0,2,0,1,0,0,2,0,0,5,0,0,2,0,0,0,1,0,0,1
03/10/15,0,0,1,1,2,0,0,0,2,1,0,1,0,2,1,3,2,1,2,1,2,0,1,0,0,1,1,0,0,2
04/10/15,0,1,0,0,2,0,1,0,1,1,1,1,1,0,1,0,2,1,2,2,0,1,0,0,1,1,1,3,1,0
05/10/15,5,3,4,2,6,1,5,4,9,8,6,2,2,5,0,3,4,5,13,6,0,7,5,1,5,4,4,7,5,4
06/10/15,1,2,3,5,2,1,3,8,5,3,5,4,7,2,2,2,3,4,4,3,5,6,7,2,7,3,4,11,5,1
07/10/15,2,3,4,1,3,3,3,3,1,2,8,1,2,2,7,3,1,4,6,8,1,2,2,2,3,5,4,6,3,3
08/10/15,0,1,2,2,2,2,1,2,3,7,3,2,1,4,0,0,1,0,2,10,2,1,3,1,2,1,1,1,3,3
09/10/15,2,2,1,2,2,3,0,2,2,3,2,5,0,0,1,1,0,1,1,8,0,0,4,1,0,0,2,6,2,1
10/10/15,1,2,2,0,1,1,0,1,2,3,3,1,1,2,2,0,2,2,2,6,2,0,6,2,4,1,1,5,1,1
11/10/15,0,1,1,3,1,1,5,2,4,3,1,4,3,3,2,1,3,1,2,3,1,1,10,1,2,0,3,2,3,3
12/10/15,4,4,2,1,1,4,12,4,4,4,2,5,2,5,7,1,4,1,5,11,5,5,1,6,2,6,9,4,3,1
13/10/15,4,4,6,3,13,6,2,8,7,8,5,3,3,3,4,3,8,5,4,5,6,8,0,3,9,7,4,6,7,2
14/10/15,4,2,3,6,5,3,2,7,5,1,1,2,3,1,2,6,2,5,4,7,7,5,1,6,4,3,5,9,6,6
15/10/15,2,4,2,3,4,5,2,5,4,6,1,0,0,6,4,4,5,3,1,8,0,3,5,4,2,4,5,6,5,7
16/10/15,6,4,5,2,1,4,4,4,4,5,5,9,4,4,4,4,2,4,4,5,2,9,7,2,5,3,5,1,3,2
17/10/15,5,3,5,5,5,7,2,4,2,4,3,2,4,7,9,4,3,4,6,5,4,3,5,2,0,1,4,2,3,6
18/10/15,3,2,3,5,3,3,6,10,2,3,1,1,4,4,7,3,5,5,3,11,2,5,6,7,3,7,3,3,5,2
19/10/15,5,6,3,6,0,10,5,13,5,9,4,5,7,3,6,5,3,7,5,13,7,4,1,7,8,5,12,11,7,3
20/10/15,7,3,8,5,7,6,4,6,4,9,4,8,3,1,3,4,10,6,2,13,2,7,7,6,8,7,9,6,6,4
21/10/15,8,0,7,11,5,5,1,8,7,7,3,3,5,5,6,5,3,1,5,14,10,9,2,6,7,2,5,5,0,6
22/10/15,5,8,8,7,3,7,4,6,5,7,3,4,3,4,2,4,3,7,5,9,2,3,5,6,6,5,9,7,3,7
23/10/15,4,6,3,6,4,3,2,9,3,6,4,1,2,3,3,3,2,4,2,13,1,3,4,2,8,2,4,5,1,5
24/10/15,5,4,4,4,4,0,4,5,3,4,4,5,4,0,5,3,3,4,3,10,1,3,10,4,5,2,4,4,6,1
25/10/15,3,6,3,4,3,4,2,6,1,2,2,5,3,4,4,1,2,4,4,15,5,5,3,3,4,5,4,8,2,4
26/10/15,3,3,9,3,5,3,1,4,8,3,4,8,8,8,6,5,2,2,3,12,3,3,7,2,4,4,8,11,2,6
27/10/15,3,7,5,5,5,7,8,4,2,7,4,5,10,5,6,1,7,6,1,20,2,10,5,8,4,9,8,10,9,5
28/10/15,3,11,8,5,5,9,3,4,5,5,4,5,10,6,5,8,6,5,4,18,6,10,7,11,8,4,12,4,6,5
29/10/15,9,6,6,12,6,9,4,8,11,12,2,5,6,7,6,4,9,8,3,20,5,5,8,10,7,7,11,6,6,6
30/10/15,5,12,11,7,7,3,5,8,7,9,12,3,8,2,6,6,11,7,2,15,6,8,3,8,11,13,10,12,4,5
31/10/15,6,3,3,4,9,7,3,9,7,11,6,5,2,6,4,8,1,6,2,11,4,2,5,9,6,5,12,7,5,2
01/11/15,1,7,4,2,5,4,4,2,5,3,3,6,6,6,3,3,3,4,1,16,2,4,1,3,3,2,8,4,2,0
02/11/15,8,3,11,3,10,6,6,15,7,17,4,10,5,7,9,8,13,13,4,17,4,1,6,16,8,7,18,9,11,7
03/11/15,5,8,10,12,10,6,6,10,10,7,6,7,6,12,15,7,8,3,6,14,7,10,9,8,8,6,5,11,7,5
04/11/15,11,10,18,7,12,8,7,10,10,11,10,10,12,10,9,10,13,12,12,16,14,13,6,15,5,9,10,7,13,7
05/11/15,13,6,17,13,11,10,6,22,17,17,14,10,14,16,9,8,20,16,5,22,6,7,9,14,9,10,16,6,12,16
06/11/15,13,8,20,18,14,13,16,18,17,14,15,13,16,10,7,3,12,17,6,36,10,10,13,6,18,21,25,11,15,10
07/11/15,5,4,7,7,9,2,8,17,11,2,3,3,7,10,2,2,5,6,7,17,5,6,11,5,11,1,8,2,14,6
08/11/15,95,112,132,130,108,126,157,219,197,145,128,105,130,129,107,140,129,82,152,284,86,112,142,237,116,182,159,130,176,88
09/11/15,29,40,37,33,31,39,32,50,53,46,31,23,51,37,32,33,28,32,32,94,24,29,40,79,25,65,38,68,45,25
10/11/15,6,5,8,9,8,11,4,19,5,10,9,6,12,9,13,6,16,11,5,26,5,8,9,20,10,19,10,20,9,19
11/11/15,13,6,7,11,8,14,2,26,28,8,14,9,3,15,5,13,16,9,4,32,13,18,9,22,15,22,14,29,8,6
12/11/15,18,10,8,10,7,7,8,20,11,11,9,8,9,6,10,7,11,6,6,19,3,6,10,14,5,14,6,18,6,14
13/11/15,5,3,2,5,3,6,2,4,6,3,6,4,6,7,5,7,5,3,2,9,1,7,4,10,0,15,3,10,5,7
14/11/15,1,2,2,4,1,1,1,1,1,2,0,0,0,0,0,0,1,2,0,1,2,2,2,2,0,2,1,1,1,0
15/11/15,0,1,0,1,0,0,1,1,0,1,1,2,1,0,0,4,0,1,0,6,1,0,1,1,1,0,2,0,0,1
16/11/15,1,3,1,2,3,1,1,7,2,3,2,2,3,1,0,2,1,2,3,4,0,0,4,2,1,6,0,4,1,4
17/11/15,1,0,0,1,0,1,0,4,1,2,0,1,0,4,3,1,4,0,1,7,2,3,1,5,8,2,2,14,1,3
18/11/15,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,2,3,0,0,0,2,0,0
19/11/15,2,1,2,0,1,1,1,1,1,1,2,3,0,0,1,1,0,0,1,1,1,0,0,2,2,1,1,5,1,0
20/11/15,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,1,0,2,0,0
21/11/15,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,2
23/11/15,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/11/15,1,0,1,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,9,1,0,2,0
25/11/15,4,18,5,4,3,3,4,9,8,13,3,6,12,5,10,4,4,5,6,21,4,5,4,8,2,3,7,7,3,4
26/11/15,1,4,5,8,1,7,6,4,20,5,3,7,7,5,18,9,6,6,9,9,5,3,5,10,3,4,8,16,3,12
27/11/15,5,3,7,6,1,11,8,7,6,5,6,8,12,11,19,1,7,3,7,14,10,5,11,2,12,17,7,11,8,26
28/11/15,5,7,4,2,1,6,1,7,5,2,2,2,3,4,4,1,5,3,6,11,3,3,5,1,2,6,4,3,9,2
29/11/15,6,19,7,9,11,8,7,4,8,5,5,3,6,5,4,4,6,0,6,9,3,1,7,11,2,8,9,10,2,9
30/11/15,3,1,4,9,5,5,8,8,12,9,10,5,5,1,9,4,7,10,6,15,25,6,6,7,11,6,5,15,2,9
01/12/15,2,4,5,9,4,4,3,15,5,12,5,7,8,4,12,5,5,4,1,12,6,0,4,2,4,12,7,3,3,4
02/12/15,8,3,9,7,7,1,10,12,4,9,5,5,9,3,14,6,8,4,5,16,3,7,2,2,6,7,10,12,5,10
03/12/15,12,17,11,20,7,10,17,17,22,20,22,11,13,14,31,14,15,22,20,34,11,14,15,15,17,21,23,26,7,16
04/12/15,6,13,5,7,4,14,16,7,6,13,9,19,4,2,3,6,11,6,1,31,8,6,4,3,1,11,8,17,5,5
05/12/15,2,7,5,4,7,7,5,6,2,8,6,4,5,6,5,5,3,9,1,11,11,3,5,4,6,14,2,7,8,4
06/12/15,2,4,2,6,0,5,3,7,3,5,2,1,7,4,2,1,3,4,4,9,12,2,8,3,5,5,2,7,3,9
07/12/15,12,29,26,21,16,8,12,29,20,26,36,19,26,35,17,30,11,16,11,51,6,25,31,27,15,71,18,30,36,14
08/12/15,2,10,4,8,3,3,2,15,6,8,4,4,10,5,5,9,7,2,5,13,13,3,7,7,9,9,17,5,1,10
09/12/15,3,3,4,6,5,7,3,6,3,10,10,5,3,4,4,7,17,8,0,15,5,9,4,6,12,10,7,14,1,9
10/12/15,2,7,5,0,4,7,3,5,12,10,10,2,5,9,10,5,1,5,3,14,9,10,3,6,4,8,10,4,8,12
11/12/15,5,10,7,6,4,5,4,8,7,5,1,4,3,10,5,6,7,8,1,19,9,4,7,6,5,7,4,3,4,5
12/12/15,1,7,4,3,4,0,5,5,14,2,1,13,1,6,8,12,6,0,1,10,3,7,5,9,6,8,7,5,1,1
13/12/15,0,4,4,3,3,1,4,3,2,2,0,2,2,1,1,4,3,2,3,6,11,4,2,3,5,2,9,4,4,1
14/12/15,9,7,4,2,8,4,3,12,8,3,15,5,5,8,15,5,10,9,4,22,7,9,2,10,13,17,7,30,12,16
15/12/15,8,8,25,6,8,16,5,21,11,16,17,9,4,17,13,6,10,13,13,20,8,12,25,16,4,26,10,20,13,11
16/12/15,9,9,4,13,18,8,6,14,13,15,16,11,20,13,7,6,8,14,6,18,7,12,16,13,11,26,12,21,11,12
17/12/15,1,5,5,3,5,1,3,5,6,12,5,6,1,8,6,7,5,9,1,8,10,10,8,6,7,10,7,19,2,4
18/12/15,2,14,8,7,7,5,12,5,4,8,5,5,3,9,10,4,4,8,4,14,7,10,9,4,9,12,0,22,4,7
19/12/15,9,18,4,13,3,10,5,19,12,8,11,3,13,15,10,8,9,14,3,41,2,8,20,10,5,36,10,23,9,7
20/12/15,8,7,6,13,7,17,10,11,30,15,7,6,5,11,7,14,10,7,4,30,2,10,16,12,3,38,7,40,23,8
21/12/15,6,11,13,7,9,1,4,15,24,12,11,4,4,10,21,8,10,7,3,34,4,16,3,11,9,18,9,37,14,2
22/12/15,21,33,36,39,26,23,42,40,50,35,32,16,33,14,24,33,19,22,19,65,12,30,72,20,29,73,37,62,31,28
23/12/15,18,45,24,26,17,37,35,46,52,39,36,65,39,36,24,25,59,24,23,77,31,48,35,15,44,34,41,47,28,22
24/12/15,6,17,4,11,3,7,7,7,12,17,12,8,5,4,11,7,9,3,4,20,2,5,10,8,6,4,9,5,2,8
25/12/15,0,1,2,0,3,2,1,2,3,2,2,1,5,0,1,3,1,0,0,6,2,0,2,0,5,1,2,2,1,5
26/12/15,0,1,5,4,2,2,3,5,8,1,1,6,5,2,0,0,2,0,1,7,3,1,1,4,7,2,6,1,3,2
27/12/15,3,1,0,4,6,0,2,5,11,4,5,2,0,5,26,5,3,1,1,3,12,5,2,2,5,1,1,2,6,2
28/12/15,9,14,14,22,16,14,10,16,29,28,21,23,22,22,26,14,19,40,14,36,14,8,25,12,15,13,18,24,13,15
29/12/15,7,12,8,10,4,14,6,18,10,5,21,9,2,5,8,9,11,17,4,19,6,6,17,8,5,13,11,10,7,11
30/12/15,2,8,6,9,5,15,7,8,12,8,8,5,4,12,10,5,2,9,3,18,14,10,9,10,11,4,6,11,12,4
31/12/15,0,3,5,5,0,6,4,1,10,4,1,7,0,8,3,4,2,5,2,5,5,6,7,1,2,3,6,7,1,7
01/01/16,0,1,1,4,0,1,2,1,1,2,2,1,0,1,4,1,0,1,2,1,0,2,1,1,1,1,2,0,0,3
02/01/16,1,4,6,3,0,3,0,8,11,4,2,3,10,7,13,6,8,1,2,11,4,2,5,8,5,2,1,6,0,1
03/01/16,3,6,7,12,7,3,4,4,3,8,2,0,5,3,7,9,5,3,2,5,2,8,9,4,2,9,5,7,4,4
